trade_id,timestamp,underlying,expiry,strike,option_type,side,quantity,price,reason
15697,2022-11-14 13:30:07,BANKNIFTY,2022-11-17,42200,PE,SELL,1,286.00,ATM_SHIFT_42200->42300
15698,2022-11-14 13:30:07,BANKNIFTY,2022-11-17,42300,CE,BUY,1,195.90,ATM_ENTER_42300
15699,2022-11-14 13:30:07,BANKNIFTY,2022-11-17,42300,PE,BUY,1,343.60,ATM_ENTER_42300
15700,2022-11-14 13:30:14,NIFTY,2022-11-17,18400,CE,SELL,1,78.45,ATM_SHIFT_18400->18450
15701,2022-11-14 13:30:14,NIFTY,2022-11-17,18400,PE,SELL,1,95.90,ATM_SHIFT_18400->18450
15702,2022-11-14 13:30:14,NIFTY,2022-11-17,18450,CE,BUY,1,55.85,ATM_ENTER_18450
15703,2022-11-14 13:30:14,NIFTY,2022-11-17,18450,PE,BUY,1,123.55,ATM_ENTER_18450
15704,2022-11-14 13:37:03,NIFTY,2022-11-17,18450,CE,SELL,1,54.90,ATM_SHIFT_18450->18400
15705,2022-11-14 13:37:03,NIFTY,2022-11-17,18450,PE,SELL,1,125.00,ATM_SHIFT_18450->18400
15706,2022-11-14 13:37:03,NIFTY,2022-11-17,18400,CE,BUY,1,77.40,ATM_ENTER_18400
15707,2022-11-14 13:37:03,NIFTY,2022-11-17,18400,PE,BUY,1,97.55,ATM_ENTER_18400
15708,2022-11-14 13:37:04,NIFTY,2022-11-17,18400,CE,SELL,1,77.45,ATM_SHIFT_18400->18450
15709,2022-11-14 13:37:04,NIFTY,2022-11-17,18400,PE,SELL,1,97.65,ATM_SHIFT_18400->18450
15710,2022-11-14 13:37:04,NIFTY,2022-11-17,18450,CE,BUY,1,55.00,ATM_ENTER_18450
15711,2022-11-14 13:37:04,NIFTY,2022-11-17,18450,PE,BUY,1,125.25,ATM_ENTER_18450
15712,2022-11-14 13:37:12,NIFTY,2022-11-17,18450,CE,SELL,1,55.00,ATM_SHIFT_18450->18400
15713,2022-11-14 13:37:12,NIFTY,2022-11-17,18450,PE,SELL,1,125.40,ATM_SHIFT_18450->18400
15714,2022-11-14 13:37:12,NIFTY,2022-11-17,18400,CE,BUY,1,77.55,ATM_ENTER_18400
15715,2022-11-14 13:37:12,NIFTY,2022-11-17,18400,PE,BUY,1,97.35,ATM_ENTER_18400
15716,2022-11-14 13:37:14,NIFTY,2022-11-17,18400,CE,SELL,1,77.50,ATM_SHIFT_18400->18450
15717,2022-11-14 13:37:14,NIFTY,2022-11-17,18400,PE,SELL,1,97.30,ATM_SHIFT_18400->18450
15718,2022-11-14 13:37:14,NIFTY,2022-11-17,18450,CE,BUY,1,55.15,ATM_ENTER_18450
15719,2022-11-14 13:37:14,NIFTY,2022-11-17,18450,PE,BUY,1,124.90,ATM_ENTER_18450
15720,2022-11-14 13:37:15,NIFTY,2022-11-17,18450,CE,SELL,1,54.95,ATM_SHIFT_18450->18400
15721,2022-11-14 13:37:15,NIFTY,2022-11-17,18450,PE,SELL,1,125.00,ATM_SHIFT_18450->18400
15722,2022-11-14 13:37:15,NIFTY,2022-11-17,18400,CE,BUY,1,77.60,ATM_ENTER_18400
15723,2022-11-14 13:37:15,NIFTY,2022-11-17,18400,PE,BUY,1,97.55,ATM_ENTER_18400
15724,2022-11-14 13:37:16,NIFTY,2022-11-17,18400,CE,SELL,1,77.50,ATM_SHIFT_18400->18450
15725,2022-11-14 13:37:16,NIFTY,2022-11-17,18400,PE,SELL,1,97.20,ATM_SHIFT_18400->18450
15726,2022-11-14 13:37:16,NIFTY,2022-11-17,18450,CE,BUY,1,55.05,ATM_ENTER_18450
15727,2022-11-14 13:37:16,NIFTY,2022-11-17,18450,PE,BUY,1,125.00,ATM_ENTER_18450
15728,2022-11-14 13:37:17,NIFTY,2022-11-17,18450,CE,SELL,1,55.00,ATM_SHIFT_18450->18400
15729,2022-11-14 13:37:17,NIFTY,2022-11-17,18450,PE,SELL,1,125.00,ATM_SHIFT_18450->18400
15730,2022-11-14 13:37:17,NIFTY,2022-11-17,18400,CE,BUY,1,77.25,ATM_ENTER_18400
15731,2022-11-14 13:37:17,NIFTY,2022-11-17,18400,PE,BUY,1,97.65,ATM_ENTER_18400
15732,2022-11-14 13:37:23,NIFTY,2022-11-17,18400,CE,SELL,1,77.25,ATM_SHIFT_18400->18450
15733,2022-11-14 13:37:23,NIFTY,2022-11-17,18400,PE,SELL,1,97.45,ATM_SHIFT_18400->18450
15734,2022-11-14 13:37:23,NIFTY,2022-11-17,18450,CE,BUY,1,54.85,ATM_ENTER_18450
15735,2022-11-14 13:37:23,NIFTY,2022-11-17,18450,PE,BUY,1,125.35,ATM_ENTER_18450
15736,2022-11-14 13:37:24,NIFTY,2022-11-17,18450,CE,SELL,1,54.70,ATM_SHIFT_18450->18400
15737,2022-11-14 13:37:24,NIFTY,2022-11-17,18450,PE,SELL,1,125.10,ATM_SHIFT_18450->18400
15738,2022-11-14 13:37:24,NIFTY,2022-11-17,18400,CE,BUY,1,77.10,ATM_ENTER_18400
15739,2022-11-14 13:37:24,NIFTY,2022-11-17,18400,PE,BUY,1,97.70,ATM_ENTER_18400
15740,2022-11-14 13:37:28,NIFTY,2022-11-17,18400,CE,SELL,1,77.40,ATM_SHIFT_18400->18450
15741,2022-11-14 13:37:28,NIFTY,2022-11-17,18400,PE,SELL,1,97.30,ATM_SHIFT_18400->18450
15742,2022-11-14 13:37:28,NIFTY,2022-11-17,18450,CE,BUY,1,55.00,ATM_ENTER_18450
15743,2022-11-14 13:37:28,NIFTY,2022-11-17,18450,PE,BUY,1,124.65,ATM_ENTER_18450
15744,2022-11-14 13:37:29,NIFTY,2022-11-17,18450,CE,SELL,1,55.00,ATM_SHIFT_18450->18400
15745,2022-11-14 13:37:29,NIFTY,2022-11-17,18450,PE,SELL,1,124.85,ATM_SHIFT_18450->18400
15746,2022-11-14 13:37:29,NIFTY,2022-11-17,18400,CE,BUY,1,77.40,ATM_ENTER_18400
15747,2022-11-14 13:37:29,NIFTY,2022-11-17,18400,PE,BUY,1,97.30,ATM_ENTER_18400
15748,2022-11-14 13:37:32,NIFTY,2022-11-17,18400,CE,SELL,1,78.00,ATM_SHIFT_18400->18450
15749,2022-11-14 13:37:32,NIFTY,2022-11-17,18400,PE,SELL,1,96.90,ATM_SHIFT_18400->18450
15750,2022-11-14 13:37:32,NIFTY,2022-11-17,18450,CE,BUY,1,55.25,ATM_ENTER_18450
15751,2022-11-14 13:37:32,NIFTY,2022-11-17,18450,PE,BUY,1,124.25,ATM_ENTER_18450
15752,2022-11-14 13:37:39,NIFTY,2022-11-17,18450,CE,SELL,1,54.90,ATM_SHIFT_18450->18400
15753,2022-11-14 13:37:39,NIFTY,2022-11-17,18450,PE,SELL,1,125.40,ATM_SHIFT_18450->18400
15754,2022-11-14 13:37:39,NIFTY,2022-11-17,18400,CE,BUY,1,77.30,ATM_ENTER_18400
15755,2022-11-14 13:37:39,NIFTY,2022-11-17,18400,PE,BUY,1,97.55,ATM_ENTER_18400
15756,2022-11-14 13:37:44,NIFTY,2022-11-17,18400,CE,SELL,1,77.90,ATM_SHIFT_18400->18450
15757,2022-11-14 13:37:44,NIFTY,2022-11-17,18400,PE,SELL,1,96.95,ATM_SHIFT_18400->18450
15758,2022-11-14 13:37:44,NIFTY,2022-11-17,18450,CE,BUY,1,55.05,ATM_ENTER_18450
15759,2022-11-14 13:37:44,NIFTY,2022-11-17,18450,PE,BUY,1,124.40,ATM_ENTER_18450
15760,2022-11-14 13:37:50,NIFTY,2022-11-17,18450,CE,SELL,1,55.05,ATM_SHIFT_18450->18400
15761,2022-11-14 13:37:50,NIFTY,2022-11-17,18450,PE,SELL,1,125.00,ATM_SHIFT_18450->18400
15762,2022-11-14 13:37:50,NIFTY,2022-11-17,18400,CE,BUY,1,77.75,ATM_ENTER_18400
15763,2022-11-14 13:37:50,NIFTY,2022-11-17,18400,PE,BUY,1,97.05,ATM_ENTER_18400
15764,2022-11-14 13:37:51,NIFTY,2022-11-17,18400,CE,SELL,1,77.85,ATM_SHIFT_18400->18450
15765,2022-11-14 13:37:51,NIFTY,2022-11-17,18400,PE,SELL,1,97.00,ATM_SHIFT_18400->18450
15766,2022-11-14 13:37:51,NIFTY,2022-11-17,18450,CE,BUY,1,55.00,ATM_ENTER_18450
15767,2022-11-14 13:37:51,NIFTY,2022-11-17,18450,PE,BUY,1,124.35,ATM_ENTER_18450
15768,2022-11-14 13:38:07,NIFTY,2022-11-17,18450,CE,SELL,1,55.00,ATM_SHIFT_18450->18400
15769,2022-11-14 13:38:07,NIFTY,2022-11-17,18450,PE,SELL,1,124.70,ATM_SHIFT_18450->18400
15770,2022-11-14 13:38:07,NIFTY,2022-11-17,18400,CE,BUY,1,77.60,ATM_ENTER_18400
15771,2022-11-14 13:38:07,NIFTY,2022-11-17,18400,PE,BUY,1,97.20,ATM_ENTER_18400
15772,2022-11-14 13:38:09,NIFTY,2022-11-17,18400,CE,SELL,1,77.65,ATM_SHIFT_18400->18450
15773,2022-11-14 13:38:09,NIFTY,2022-11-17,18400,PE,SELL,1,97.25,ATM_SHIFT_18400->18450
15774,2022-11-14 13:38:09,NIFTY,2022-11-17,18450,CE,BUY,1,54.85,ATM_ENTER_18450
15775,2022-11-14 13:38:09,NIFTY,2022-11-17,18450,PE,BUY,1,124.75,ATM_ENTER_18450
15776,2022-11-14 13:38:18,NIFTY,2022-11-17,18450,CE,SELL,1,55.00,ATM_SHIFT_18450->18400
15777,2022-11-14 13:38:18,NIFTY,2022-11-17,18450,PE,SELL,1,124.60,ATM_SHIFT_18450->18400
15778,2022-11-14 13:38:18,NIFTY,2022-11-17,18400,CE,BUY,1,77.60,ATM_ENTER_18400
15779,2022-11-14 13:38:18,NIFTY,2022-11-17,18400,PE,BUY,1,97.35,ATM_ENTER_18400
15780,2022-11-14 13:38:21,NIFTY,2022-11-17,18400,CE,SELL,1,77.70,ATM_SHIFT_18400->18450
15781,2022-11-14 13:38:21,NIFTY,2022-11-17,18400,PE,SELL,1,96.85,ATM_SHIFT_18400->18450
15782,2022-11-14 13:38:21,NIFTY,2022-11-17,18450,CE,BUY,1,55.15,ATM_ENTER_18450
15783,2022-11-14 13:38:21,NIFTY,2022-11-17,18450,PE,BUY,1,124.70,ATM_ENTER_18450
15784,2022-11-14 13:55:40,BANKNIFTY,2022-11-17,42300,CE,SELL,1,234.35,ATM_SHIFT_42300->42400
15785,2022-11-14 13:55:40,BANKNIFTY,2022-11-17,42300,PE,SELL,1,289.80,ATM_SHIFT_42300->42400
15786,2022-11-14 13:55:40,BANKNIFTY,2022-11-17,42400,CE,BUY,1,191.10,ATM_ENTER_42400
15787,2022-11-14 13:55:40,BANKNIFTY,2022-11-17,42400,PE,BUY,1,345.95,ATM_ENTER_42400
15788,2022-11-14 13:55:43,BANKNIFTY,2022-11-17,42400,CE,SELL,1,190.55,ATM_SHIFT_42400->42300
15789,2022-11-14 13:55:43,BANKNIFTY,2022-11-17,42400,PE,SELL,1,346.45,ATM_SHIFT_42400->42300
15790,2022-11-14 13:55:43,BANKNIFTY,2022-11-17,42300,CE,BUY,1,233.30,ATM_ENTER_42300
15791,2022-11-14 13:55:43,BANKNIFTY,2022-11-17,42300,PE,BUY,1,289.25,ATM_ENTER_42300
15792,2022-11-14 13:55:45,BANKNIFTY,2022-11-17,42300,CE,SELL,1,232.40,ATM_SHIFT_42300->42400
15793,2022-11-14 13:55:45,BANKNIFTY,2022-11-17,42300,PE,SELL,1,289.45,ATM_SHIFT_42300->42400
15794,2022-11-14 13:55:45,BANKNIFTY,2022-11-17,42400,CE,BUY,1,189.75,ATM_ENTER_42400
15795,2022-11-14 13:55:45,BANKNIFTY,2022-11-17,42400,PE,BUY,1,347.10,ATM_ENTER_42400
15796,2022-11-14 13:55:46,BANKNIFTY,2022-11-17,42400,CE,SELL,1,189.75,ATM_SHIFT_42400->42300
15797,2022-11-14 13:55:46,BANKNIFTY,2022-11-17,42400,PE,SELL,1,347.30,ATM_SHIFT_42400->42300
15798,2022-11-14 13:55:46,BANKNIFTY,2022-11-17,42300,CE,BUY,1,233.00,ATM_ENTER_42300
15799,2022-11-14 13:55:46,BANKNIFTY,2022-11-17,42300,PE,BUY,1,289.55,ATM_ENTER_42300
15800,2022-11-14 13:59:07,NIFTY,2022-11-17,18450,CE,SELL,1,54.15,ATM_SHIFT_18450->18400
15801,2022-11-14 13:59:07,NIFTY,2022-11-17,18450,PE,SELL,1,124.50,ATM_SHIFT_18450->18400
15802,2022-11-14 13:59:07,NIFTY,2022-11-17,18400,CE,BUY,1,76.60,ATM_ENTER_18400
15803,2022-11-14 13:59:07,NIFTY,2022-11-17,18400,PE,BUY,1,96.85,ATM_ENTER_18400
15804,2022-11-14 14:00:05,NIFTY,2022-11-17,18400,CE,SELL,1,77.45,ATM_SHIFT_18400->18450
15805,2022-11-14 14:00:05,NIFTY,2022-11-17,18400,PE,SELL,1,95.85,ATM_SHIFT_18400->18450
15806,2022-11-14 14:00:05,NIFTY,2022-11-17,18450,CE,BUY,1,54.80,ATM_ENTER_18450
15807,2022-11-14 14:00:05,NIFTY,2022-11-17,18450,PE,BUY,1,123.05,ATM_ENTER_18450
15808,2022-11-14 14:13:45,BANKNIFTY,2022-11-17,42300,CE,SELL,1,234.60,ATM_SHIFT_42300->42400
15809,2022-11-14 14:13:45,BANKNIFTY,2022-11-17,42300,PE,SELL,1,282.00,ATM_SHIFT_42300->42400
15810,2022-11-14 14:13:45,BANKNIFTY,2022-11-17,42400,CE,BUY,1,195.75,ATM_ENTER_42400
15811,2022-11-14 14:13:45,BANKNIFTY,2022-11-17,42400,PE,BUY,1,338.00,ATM_ENTER_42400
15812,2022-11-14 14:13:56,BANKNIFTY,2022-11-17,42400,CE,SELL,1,192.00,ATM_SHIFT_42400->42300
15813,2022-11-14 14:13:56,BANKNIFTY,2022-11-17,42400,PE,SELL,1,347.45,ATM_SHIFT_42400->42300
15814,2022-11-14 14:13:56,BANKNIFTY,2022-11-17,42300,CE,BUY,1,235.45,ATM_ENTER_42300
15815,2022-11-14 14:13:56,BANKNIFTY,2022-11-17,42300,PE,BUY,1,290.80,ATM_ENTER_42300
15816,2022-11-14 14:14:00,BANKNIFTY,2022-11-17,42300,CE,SELL,1,239.20,ATM_SHIFT_42300->42400
15817,2022-11-14 14:14:00,BANKNIFTY,2022-11-17,42300,PE,SELL,1,288.85,ATM_SHIFT_42300->42400
15818,2022-11-14 14:14:00,BANKNIFTY,2022-11-17,42400,CE,BUY,1,195.25,ATM_ENTER_42400
15819,2022-11-14 14:14:00,BANKNIFTY,2022-11-17,42400,PE,BUY,1,345.05,ATM_ENTER_42400
15820,2022-11-14 14:14:31,BANKNIFTY,2022-11-17,42400,CE,SELL,1,193.55,ATM_SHIFT_42400->42300
15821,2022-11-14 14:14:31,BANKNIFTY,2022-11-17,42400,PE,SELL,1,348.65,ATM_SHIFT_42400->42300
15822,2022-11-14 14:14:31,BANKNIFTY,2022-11-17,42300,CE,BUY,1,237.00,ATM_ENTER_42300
15823,2022-11-14 14:14:31,BANKNIFTY,2022-11-17,42300,PE,BUY,1,292.00,ATM_ENTER_42300
15824,2022-11-14 14:14:35,BANKNIFTY,2022-11-17,42300,CE,SELL,1,234.50,ATM_SHIFT_42300->42400
15825,2022-11-14 14:14:35,BANKNIFTY,2022-11-17,42300,PE,SELL,1,293.00,ATM_SHIFT_42300->42400
15826,2022-11-14 14:14:35,BANKNIFTY,2022-11-17,42400,CE,BUY,1,191.60,ATM_ENTER_42400
15827,2022-11-14 14:14:35,BANKNIFTY,2022-11-17,42400,PE,BUY,1,350.30,ATM_ENTER_42400
15828,2022-11-14 14:14:42,BANKNIFTY,2022-11-17,42400,CE,SELL,1,192.70,ATM_SHIFT_42400->42300
15829,2022-11-14 14:14:42,BANKNIFTY,2022-11-17,42400,PE,SELL,1,349.75,ATM_SHIFT_42400->42300
15830,2022-11-14 14:14:42,BANKNIFTY,2022-11-17,42300,CE,BUY,1,235.80,ATM_ENTER_42300
15831,2022-11-14 14:14:42,BANKNIFTY,2022-11-17,42300,PE,BUY,1,292.75,ATM_ENTER_42300
15832,2022-11-14 14:14:45,BANKNIFTY,2022-11-17,42300,CE,SELL,1,236.75,ATM_SHIFT_42300->42400
15833,2022-11-14 14:14:45,BANKNIFTY,2022-11-17,42300,PE,SELL,1,292.00,ATM_SHIFT_42300->42400
15834,2022-11-14 14:14:45,BANKNIFTY,2022-11-17,42400,CE,BUY,1,193.35,ATM_ENTER_42400
15835,2022-11-14 14:14:45,BANKNIFTY,2022-11-17,42400,PE,BUY,1,349.70,ATM_ENTER_42400
15836,2022-11-14 14:14:47,BANKNIFTY,2022-11-17,42400,CE,SELL,1,193.60,ATM_SHIFT_42400->42300
15837,2022-11-14 14:14:47,BANKNIFTY,2022-11-17,42400,PE,SELL,1,349.60,ATM_SHIFT_42400->42300
15838,2022-11-14 14:14:47,BANKNIFTY,2022-11-17,42300,CE,BUY,1,236.40,ATM_ENTER_42300
15839,2022-11-14 14:14:47,BANKNIFTY,2022-11-17,42300,PE,BUY,1,292.05,ATM_ENTER_42300
15840,2022-11-14 14:14:54,BANKNIFTY,2022-11-17,42300,CE,SELL,1,236.20,ATM_SHIFT_42300->42400
15841,2022-11-14 14:14:54,BANKNIFTY,2022-11-17,42300,PE,SELL,1,292.25,ATM_SHIFT_42300->42400
15842,2022-11-14 14:14:54,BANKNIFTY,2022-11-17,42400,CE,BUY,1,193.05,ATM_ENTER_42400
15843,2022-11-14 14:14:54,BANKNIFTY,2022-11-17,42400,PE,BUY,1,349.45,ATM_ENTER_42400
15844,2022-11-14 14:14:56,BANKNIFTY,2022-11-17,42400,CE,SELL,1,192.00,ATM_SHIFT_42400->42300
15845,2022-11-14 14:14:56,BANKNIFTY,2022-11-17,42400,PE,SELL,1,349.45,ATM_SHIFT_42400->42300
15846,2022-11-14 14:14:56,BANKNIFTY,2022-11-17,42300,CE,BUY,1,236.00,ATM_ENTER_42300
15847,2022-11-14 14:14:56,BANKNIFTY,2022-11-17,42300,PE,BUY,1,292.95,ATM_ENTER_42300
15848,2022-11-14 14:14:59,BANKNIFTY,2022-11-17,42300,CE,SELL,1,236.45,ATM_SHIFT_42300->42400
15849,2022-11-14 14:14:59,BANKNIFTY,2022-11-17,42300,PE,SELL,1,292.15,ATM_SHIFT_42300->42400
15850,2022-11-14 14:14:59,BANKNIFTY,2022-11-17,42400,CE,BUY,1,192.50,ATM_ENTER_42400
15851,2022-11-14 14:14:59,BANKNIFTY,2022-11-17,42400,PE,BUY,1,349.00,ATM_ENTER_42400
15852,2022-11-14 14:15:25,BANKNIFTY,2022-11-17,42400,CE,SELL,1,193.00,ATM_SHIFT_42400->42300
15853,2022-11-14 14:15:25,BANKNIFTY,2022-11-17,42400,PE,SELL,1,350.00,ATM_SHIFT_42400->42300
15854,2022-11-14 14:15:25,BANKNIFTY,2022-11-17,42300,CE,BUY,1,236.55,ATM_ENTER_42300
15855,2022-11-14 14:15:25,BANKNIFTY,2022-11-17,42300,PE,BUY,1,291.45,ATM_ENTER_42300
15856,2022-11-14 14:15:28,BANKNIFTY,2022-11-17,42300,CE,SELL,1,237.10,ATM_SHIFT_42300->42400
15857,2022-11-14 14:15:28,BANKNIFTY,2022-11-17,42300,PE,SELL,1,292.60,ATM_SHIFT_42300->42400
15858,2022-11-14 14:15:28,BANKNIFTY,2022-11-17,42400,CE,BUY,1,193.75,ATM_ENTER_42400
15859,2022-11-14 14:15:28,BANKNIFTY,2022-11-17,42400,PE,BUY,1,348.85,ATM_ENTER_42400
15860,2022-11-14 14:15:30,BANKNIFTY,2022-11-17,42400,CE,SELL,1,191.80,ATM_SHIFT_42400->42300
15861,2022-11-14 14:15:30,BANKNIFTY,2022-11-17,42400,PE,SELL,1,351.50,ATM_SHIFT_42400->42300
15862,2022-11-14 14:15:30,BANKNIFTY,2022-11-17,42300,CE,BUY,1,235.65,ATM_ENTER_42300
15863,2022-11-14 14:15:30,BANKNIFTY,2022-11-17,42300,PE,BUY,1,294.10,ATM_ENTER_42300
15864,2022-11-14 14:15:35,BANKNIFTY,2022-11-17,42300,CE,SELL,1,235.85,ATM_SHIFT_42300->42400
15865,2022-11-14 14:15:35,BANKNIFTY,2022-11-17,42300,PE,SELL,1,293.35,ATM_SHIFT_42300->42400
15866,2022-11-14 14:15:35,BANKNIFTY,2022-11-17,42400,CE,BUY,1,192.40,ATM_ENTER_42400
15867,2022-11-14 14:15:35,BANKNIFTY,2022-11-17,42400,PE,BUY,1,350.10,ATM_ENTER_42400
15868,2022-11-14 14:15:36,BANKNIFTY,2022-11-17,42400,CE,SELL,1,192.50,ATM_SHIFT_42400->42300
15869,2022-11-14 14:15:36,BANKNIFTY,2022-11-17,42400,PE,SELL,1,350.80,ATM_SHIFT_42400->42300
15870,2022-11-14 14:15:36,BANKNIFTY,2022-11-17,42300,CE,BUY,1,235.35,ATM_ENTER_42300
15871,2022-11-14 14:15:36,BANKNIFTY,2022-11-17,42300,PE,BUY,1,293.05,ATM_ENTER_42300
15872,2022-11-14 14:16:10,BANKNIFTY,2022-11-17,42300,CE,SELL,1,236.90,ATM_SHIFT_42300->42400
15873,2022-11-14 14:16:10,BANKNIFTY,2022-11-17,42300,PE,SELL,1,291.60,ATM_SHIFT_42300->42400
15874,2022-11-14 14:16:10,BANKNIFTY,2022-11-17,42400,CE,BUY,1,192.40,ATM_ENTER_42400
15875,2022-11-14 14:16:10,BANKNIFTY,2022-11-17,42400,PE,BUY,1,348.95,ATM_ENTER_42400
15876,2022-11-14 14:16:15,BANKNIFTY,2022-11-17,42400,CE,SELL,1,191.10,ATM_SHIFT_42400->42300
15877,2022-11-14 14:16:15,BANKNIFTY,2022-11-17,42400,PE,SELL,1,351.70,ATM_SHIFT_42400->42300
15878,2022-11-14 14:16:15,BANKNIFTY,2022-11-17,42300,CE,BUY,1,234.60,ATM_ENTER_42300
15879,2022-11-14 14:16:15,BANKNIFTY,2022-11-17,42300,PE,BUY,1,293.95,ATM_ENTER_42300
15880,2022-11-14 14:17:25,BANKNIFTY,2022-11-17,42300,CE,SELL,1,236.45,ATM_SHIFT_42300->42400
15881,2022-11-14 14:17:25,BANKNIFTY,2022-11-17,42300,PE,SELL,1,291.50,ATM_SHIFT_42300->42400
15882,2022-11-14 14:17:25,BANKNIFTY,2022-11-17,42400,CE,BUY,1,192.80,ATM_ENTER_42400
15883,2022-11-14 14:17:25,BANKNIFTY,2022-11-17,42400,PE,BUY,1,348.30,ATM_ENTER_42400
15884,2022-11-14 14:17:27,BANKNIFTY,2022-11-17,42400,CE,SELL,1,192.65,ATM_SHIFT_42400->42300
15885,2022-11-14 14:17:27,BANKNIFTY,2022-11-17,42400,PE,SELL,1,348.65,ATM_SHIFT_42400->42300
15886,2022-11-14 14:17:27,BANKNIFTY,2022-11-17,42300,CE,BUY,1,236.45,ATM_ENTER_42300
15887,2022-11-14 14:17:27,BANKNIFTY,2022-11-17,42300,PE,BUY,1,291.40,ATM_ENTER_42300
15888,2022-11-14 14:24:32,NIFTY,2022-11-17,18450,CE,SELL,1,54.40,ATM_SHIFT_18450->18400
15889,2022-11-14 14:24:32,NIFTY,2022-11-17,18450,PE,SELL,1,122.70,ATM_SHIFT_18450->18400
15890,2022-11-14 14:24:32,NIFTY,2022-11-17,18400,CE,BUY,1,76.65,ATM_ENTER_18400
15891,2022-11-14 14:24:32,NIFTY,2022-11-17,18400,PE,BUY,1,95.30,ATM_ENTER_18400
15892,2022-11-14 14:24:37,NIFTY,2022-11-17,18400,CE,SELL,1,76.45,ATM_SHIFT_18400->18450
15893,2022-11-14 14:24:37,NIFTY,2022-11-17,18400,PE,SELL,1,95.80,ATM_SHIFT_18400->18450
15894,2022-11-14 14:24:37,NIFTY,2022-11-17,18450,CE,BUY,1,54.25,ATM_ENTER_18450
15895,2022-11-14 14:24:37,NIFTY,2022-11-17,18450,PE,BUY,1,123.50,ATM_ENTER_18450
15896,2022-11-14 14:24:39,NIFTY,2022-11-17,18450,CE,SELL,1,54.30,ATM_SHIFT_18450->18400
15897,2022-11-14 14:24:39,NIFTY,2022-11-17,18450,PE,SELL,1,123.30,ATM_SHIFT_18450->18400
15898,2022-11-14 14:24:39,NIFTY,2022-11-17,18400,CE,BUY,1,76.55,ATM_ENTER_18400
15899,2022-11-14 14:24:39,NIFTY,2022-11-17,18400,PE,BUY,1,95.55,ATM_ENTER_18400
15900,2022-11-14 14:25:19,NIFTY,2022-11-17,18400,CE,SELL,1,77.00,ATM_SHIFT_18400->18450
15901,2022-11-14 14:25:19,NIFTY,2022-11-17,18400,PE,SELL,1,95.40,ATM_SHIFT_18400->18450
15902,2022-11-14 14:25:19,NIFTY,2022-11-17,18450,CE,BUY,1,54.35,ATM_ENTER_18450
15903,2022-11-14 14:25:19,NIFTY,2022-11-17,18450,PE,BUY,1,122.55,ATM_ENTER_18450
15904,2022-11-14 14:31:18,NIFTY,2022-11-17,18450,CE,SELL,1,53.75,ATM_SHIFT_18450->18400
15905,2022-11-14 14:31:18,NIFTY,2022-11-17,18450,PE,SELL,1,125.00,ATM_SHIFT_18450->18400
15906,2022-11-14 14:31:18,NIFTY,2022-11-17,18400,CE,BUY,1,75.75,ATM_ENTER_18400
15907,2022-11-14 14:31:18,NIFTY,2022-11-17,18400,PE,BUY,1,97.30,ATM_ENTER_18400
15908,2022-11-14 14:32:04,NIFTY,2022-11-17,18400,CE,SELL,1,76.90,ATM_SHIFT_18400->18450
15909,2022-11-14 14:32:04,NIFTY,2022-11-17,18400,PE,SELL,1,96.60,ATM_SHIFT_18400->18450
15910,2022-11-14 14:32:04,NIFTY,2022-11-17,18450,CE,BUY,1,54.95,ATM_ENTER_18450
15911,2022-11-14 14:32:04,NIFTY,2022-11-17,18450,PE,BUY,1,123.90,ATM_ENTER_18450
15912,2022-11-14 14:32:05,NIFTY,2022-11-17,18450,CE,SELL,1,54.95,ATM_SHIFT_18450->18400
15913,2022-11-14 14:32:05,NIFTY,2022-11-17,18450,PE,SELL,1,123.85,ATM_SHIFT_18450->18400
15914,2022-11-14 14:32:05,NIFTY,2022-11-17,18400,CE,BUY,1,76.95,ATM_ENTER_18400
15915,2022-11-14 14:32:05,NIFTY,2022-11-17,18400,PE,BUY,1,96.20,ATM_ENTER_18400
15916,2022-11-14 14:32:47,NIFTY,2022-11-17,18400,CE,SELL,1,77.10,ATM_SHIFT_18400->18450
15917,2022-11-14 14:32:47,NIFTY,2022-11-17,18400,PE,SELL,1,96.10,ATM_SHIFT_18400->18450
15918,2022-11-14 14:32:47,NIFTY,2022-11-17,18450,CE,BUY,1,55.00,ATM_ENTER_18450
15919,2022-11-14 14:32:47,NIFTY,2022-11-17,18450,PE,BUY,1,123.65,ATM_ENTER_18450
15920,2022-11-14 14:32:48,NIFTY,2022-11-17,18450,CE,SELL,1,54.80,ATM_SHIFT_18450->18400
15921,2022-11-14 14:32:48,NIFTY,2022-11-17,18450,PE,SELL,1,124.15,ATM_SHIFT_18450->18400
15922,2022-11-14 14:32:48,NIFTY,2022-11-17,18400,CE,BUY,1,76.85,ATM_ENTER_18400
15923,2022-11-14 14:32:48,NIFTY,2022-11-17,18400,PE,BUY,1,96.20,ATM_ENTER_18400
15924,2022-11-14 14:32:57,NIFTY,2022-11-17,18400,CE,SELL,1,76.65,ATM_SHIFT_18400->18450
15925,2022-11-14 14:32:57,NIFTY,2022-11-17,18400,PE,SELL,1,96.75,ATM_SHIFT_18400->18450
15926,2022-11-14 14:32:57,NIFTY,2022-11-17,18450,CE,BUY,1,54.65,ATM_ENTER_18450
15927,2022-11-14 14:32:57,NIFTY,2022-11-17,18450,PE,BUY,1,124.65,ATM_ENTER_18450
